name,reviews.text_pos,reviews.text_neg
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Bulk is always the less expensive way to go for products like these,Doesn't seem to last as long in some devices as other brands but good for the cost.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),Bulk is always the less expensive way to go for products like these,I order 3 of them and one of the item is bad quality. Is missing backup spring so I have to put a pcs of aluminum to make the battery work.
AmazonBasics Backpack for Laptops up to 17-inches,"This is a very basic, functional backpack that does the job that it when designed for. Unlike other, more expensive models, this one does not have the feel or look of something that you would show off to your friends. However, it holds my 16 laptop quite well and has enough pockets to contain all of my usual travel gear. The material seems to be fairly durable but it makes a crinkly sound when touched or moved. This would be a good choice for a teenager who is hard on his belongings.",Too small for 17 he envy very tight fit. Otherwise great product
AmazonBasics Bluetooth Keyboard for Android Devices - Black,"It's a bit smaller than Apple's wireless keyboard but still easy to type on. Comes with 2 AAA batteries. Has a physical on/off switch and also a button to push for paring. Would be great if it came in white color. Works great on my iPhone and PC.****Update Dec. 8****Since many people are asking: It works with any bluetooth enabled device that supports HID (which 99 of the devices out there supports already). I have tested it with iPad 2, iPhone 4S, Windows 7 laptop, Macbook Pro, Blackberry Playbook and Asus Transformer.","Like a lot of reviewers here, I struggled to find the right Bluetooth keyboard to go with my Kindle Fire HD. In the end, I decided to go with the Amazon one, figuring that because Amazon made the Fire and the keyboard, there would be fewer potential problems. At first, this was a good theory. I opened the keyboard as soon as it arrived and paired it immediately to my Kindle Fire HD. There were no problems and it worked perfectly.At first.Unfortunately for me, the next time I worked with the keyboard, I was on a plane trip. I decided to get some writing done (I write novels in my free time) and fired up the keyboard and the Fire. But this time, the keyboard wouldn't pair. At all. The Fire SAID the Keyboard could be paired -- it remembered they had been paired before -- but it just wouldn't pair it. I tried everything I could think of, including pressing the connect button on the keyboard several times to re-pair it. In the end, I had to give up. Instead, desperate to use the flight to write, I borrowed my wife's iPhone 4S. Oddly enough, that had NO problem connecting to the keyboard and I was writing in no time (albeit on a smaller screen and in the notes mode).When I arrived on vacation, I was worried I had a lemon on my hands. Sure, the keyboard worked, but not with the Fire, only the iPhone. That wasn't the plan. I noticed that other reviews said that the keyboard worked initially with the Fire and then wouldn't work again. I thought there was a major glitch.I decided to keep messing with it and discovered this problem and solution. If you ONLY pair the keyboard with the Fire, you will have no problems"
AmazonBasics Double-Door Folding Metal Dog Crate - Medium (36x23x25 Inches),I am very pleased with the dog crate. Very sturdy. No damage or flaws. Was better than some others that I have purchased in a retail store.,The price of the item was very good compared to other cages however the item itself came tilted so now my dog has a tilted dog crate. The tilt to the gates are noticeable but not very drastic. For the price I'll live with it.
AmazonBasics External Hard Drive Case,"I have the Western Digital My Passport Ultra 2TB USB 3.0 Portable Drive 2.5 (laptop size) external hard drive. The hard drives case is mostly plastic with a thin pretty metal sheet top that's more for aesthetics than protection. I originally bought the matching extra-tough pod like WD Nomad Rugged case that offers great protection. Once fitted into the Nomad, the drive stays in the sealed protective case with only the USB3 port accessible behind a rubber flap - and given the light-weight feel of the WD Passports plastic drive case the extra protection of the Nomad was reassuring. However there's a big negative negative in that the case has nowhere to store the short 40cm USB3 cable (plus the Nomad pod hides the drive LEDs). As an alternative I tried this cheap Amazon Basic 2.5 external hard drive case.The AmazonBasics case is less ruggedised, but the My Passport Ultra drive fitted the case perfectly, and very usefully the case has plenty of space for storing the USB3 cable (it fits in behind a netted pocket on the top flap). The hard drive itself is held in by a strap to prevent the drive slipping out when you open the case. Laptop size 2.5 hard drives have extra shock protection over their 3.5 desktop versions, being designed for portable use, so this AmazonBasics case offers more than adequate protection when traveling (I slip my case into the backpack when commuting). I now find I'm using the case in preference to the Nomad version simply as it's far more convenient for keeping tabs on the drive's USB3 cable. This AmazonBasics case works well, seems well made, and it's very cheap at 7, so 5* for function and value.",Isn't the same as the picture.
AmazonBasics Nylon CD/DVD Binder (400 Capacity),Great case to keep everything in its place! My husband love it!!!! Holds a lot of cds!,"A few dollars more, but I am boycotting amazon"
AmazonBasics Ventilated Adjustable Laptop Stand,"With an Income Tax Preparation practice I'm on my laptop 10 hours a day entering data. Using the laptop keyboard and mouse pad on the flat and level angle that laptops offer is stressful. An elevated keyboard serves the purpose of 'tilting' the keyboard into a natural position for typing. This AmazonBasic Ventilated and Adjustable laptop stand is perfect and produces the effect of a typewriter slant for those who grew up on IBM Selectrics or Royals. Fully adjustable for just about any angle you are comfortable with. Well made, light weight and it looks as a 'piece of the laptop' in sight. One small warning: the tabs on the front end that keep your laptop from sliding off may be a bit short for some laptops. The tabs rise only .75 of an inch (3/4). My current, and several past laptops, the front sits 1.0 inches (1) at top front but slanting down at .75 of an inch (3/4) inward. The slant keeps the tabs on the stand from holding the laptop in place - causing the laptop to slip down and off. Simple solution to this: Binder Clips. Use the medium size binder clip, one on each of the stand tabs. You can find 'binder clips' on the Amazon web site. A box is under 4 but you only need 2 medium binder clips so . . . check with a school teacher or office worker and get two for free. Other than that, the right tool at the right price. Buy one and see for yourself. You'll be glad you did.",The two guard stops at the bottom are WAY TOO HIGH. They dig into my wrists are are painful after only 5 minutes.Everything else about the stand is excellent for a 13 laptop. It'll only work if you use an extended keyboard.Impossible to type directly on the laptop b/c of poor design. The guards just need to be brought down and 1/2 their size and this would be perfect.
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Note, the information on the Best Buy site is wrong, this is not a 4G device but rather a 3G device. It really makes no difference but just for clarity, lets get it right. Very light and small e-reader with a very good display and the squeeze functionality for page turning is a nice addition. Not a revolutionary device but evolutionary.",I had a hard time finding a case for it at best buy
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Purchased this for my son. Has room to upgrade memory to allow more books & games. But the speakers could be better or located in a better position.,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,"Love it, had the stick and it was kinda slow navigating. This one is much faster. Was going to use this and cancel cable. When I told my cable company I wanted to cancel and I was just going to stream everything they cut my bundle cost by 100. I kept cable but I also still use my firetv alot.","Stay away from the certified refurbished Amazon Fire TV. I received two Certified Refurbished defective fire TVs. The first the screen looked half corrupted, see the pictures. The second Certified Refurbished Amazon fire tv I received would not boot up, it was stuck in an infinite loop where I would only see the amazon logo for 10 seconds then it would boot up again.If anything, Amazon needs to re-visit its refurbishment process and quality control of the refurbished products they let get in consumer hands.Update 11/28/16: I purchased a new Fire TV during the BF sale and I have had no issues so far :)."
"Echo (White),,,
Echo (White),,,","I seriously wonder why it took me to get FireTV for so long. I originally had a Roku XS and then I stupidly bought a Roku 4. Both devices were all right but neither could handle 5.1 audio from Netflix on my Vizio sound bar (essentially your device must be cable of handling Dolby Digital Plus and nothing less using Roku). I finally decided to give FireTV a try and I'm amazed. Not only does it convert DD+ to DD on Netflix and HBO Go, I can install XBMC (Kodi) on it! I wish I knew about this before I bought my Roku 4 and HTPC. I now literally have no use for my HTPC anymore... FireTV can handle EVERYTHING now and all with DD and DTS 5.1 audio. Even better, I have a ton of smart devices and 3 Echos... I can now control all of these devices directly from the remote. This is seriously one of the best purchases I have made in the past year.","Stay away from the certified refurbished Amazon Fire TV. I received two Certified Refurbished defective fire TVs. The first the screen looked half corrupted, see the pictures. The second Certified Refurbished Amazon fire tv I received would not boot up, it was stuck in an infinite loop where I would only see the amazon logo for 10 seconds then it would boot up again.If anything, Amazon needs to re-visit its refurbishment process and quality control of the refurbished products they let get in consumer hands.Update 11/28/16: I purchased a new Fire TV during the BF sale and I have had no issues so far :)."
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!","I am reading positive reviews and wish I could say the same. Best Buy is great, so this is not a reflection on them, just our experience with the product. We have had this product for just over one month and I have had to contact Amazon Support, perform factory resets to get content to show up, and the device is poorly designed as the SD card pops out constantly, which messes with DRM, and does you no good if this happens when you are not connected to the Internet to fix it. We are returning, and spending the extra money for an iPad. Will not purchase another kindle device unfortunately just based on this experience. If you just use the device for reading, maybe this is for you, but trying to download information to SD card and actually being able to access it has been beyond frustrating, as well as having to do factory resets so content owned/ already purchased on Amazon would show up on the device in the library."
"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers","I am a power user; there's no other way of putting it. I work in IT and I research the heck out of products before I buy. I had an iPad Mini 2 that was just not up to snuff with iOS 10 so I sold it and bought (and eventually returned) the 2016 Fire HD 8. First let me say it's a great tablet for the price and for probably 50-60% of tablet users who surf the web and watch Netflix. It also helps if you are a heavy Amazon content user. For me, I was spoiled by the retina display on the iPad. The 720p display is alright, but you can see the pixels. 189ppi is pretty low by today's standards. The other big thing for me was the lack of a laminated display. It's glare city on this thing. Display nitpicks aside, it punches above its price point. If you don't play really heavy games (which it even plays Titan Quest surprisingly well!) and you don't mind not having an absolutely beautiful screen I think it runs and works fine. It just wasn't for me. I bit the bullet and went with a 128GB iPad Air 2 as its on special at BB for super cheap right now.",This is not a bad product. Amazon offers greats products but this tablet was missing features even for a basic tablet. The lack of google chrome compatibility made this tablet not right for me.
"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers","I've had lots of tablets in the past, mostly from the Samsung line, but this is my first Amazon Fire, so I want to write this review for others who have never tried one of these. At the time that this was written, Alexa had not been added to the tablet.First, while this device runs an Android type of operating system, Amazon puts its own spin on the operating system. I don't feel like I'm using Android. This feels different to me. It doesn't have the same level of customization that Android users have come to appreciate. That being said, if you are an Amazon Prime member, this device has been tailored to be your content entertainment machine. It's simply a fun way to consume your magazines, books, etc.There are 3 on-screen buttons on the bottom of the device. The middle button immediately takes you to your home screen. The button to the left acts as a sort of ""back"" button. It also lets me get rid of my keyboard when I don't need it on screen, but it's open. The button to the right is super important. It took me a couple of days to realize what it does. That square shaped button is what you press you see what apps you have open. It lets you switch between apps, but it also lets you see which apps you have open and close them out. You can close them by pressing the ""X"" button in the corner of the window that appears or by touching the app window and swiping to the right. If you leave all of those apps open and you never close them, you'll drain your battery. Make sure you use that little square button to clear your apps.The device has several menus that you swipe left to view. First, you start with your home screen. You literally can stay on this screen and do anything you need to do on the tablet. All of your apps are housed here. You swipe up to view all of them. The tablet comes with several apps pre-installed such as Slik, Amazon's own internet browser, Audible, Good Reads, the Amazon app store, a weather app, etc. You can go to the Amazon app store to download other apps such as Twitter, Facebook, etc. You can combine the apps on this page into folders. You just drag one app to another app and a folder appears. This made my home screen much more manageable. You can change the size of the font on the home screen from normal to large or small in the device settings. This feature doesn't necessarily increase the size of the font within your apps, however. I believe it only changes the font on your main screens.If you have a magazine or newspaper subscription that is connected to your device, when you have a new issues, it will show up at the top of your home page screen under the heading of ""new items."" The device comes with a free 6 month subscription to the Washington Post. You'll see that under ""new items"" when you initially activate your tablet.You can change the wallpaper on the screen to use one of your own photos. You can do this through the settings menu on the device. If you want to use one of your own photos, however, you need to either take it on the device or move it into Amazon's Photos app, which is a cloud-based app.So far, I haven't found a way to effectively use a different photo management app that will let me change my wallpaper. I'm not crazy about the Amazon Photo app. I found it annoying to move my photos from my phone into Amazon's cloud just so I could view them on my tablet. That being said, I'm not planning to take photos on this device. I just wanted a few pet photos on there and the ability to change my wallpaper.Beyond the home screen, you can swipe to the right to view your other screen. They are pre-arranged to be: books, videos, games, shop, apps, music, audiobooks, and newstand. All of those screens are connected to your Amazon account. For example, if you have Kindle books you've already purchased, they automatically will appear under the Books menu. Your magazines and newspaper subscriptions will appear under the newstand menu. There doesn't seem to be a way to change the order of the menu pages. That bugs me, but it's not the end of the world. There's also one menu to the left of the ""home"" menu. It's the ""recent"" page. It shows you what you've received looked at on the tablet. I never use it, but it might be handy for some people.One of my favorite features of this tablet is Amazon's ""On Deck"" capability. If you're an Amazon Prime member, Amazon will periodically download a video to your device that it thinks you might like. The items don't count against your pre-installed memory and they automatically deleted off if your memory starts getting full. You can turn off the ""on deck"" feature if you don't like it. I've been content with the video playback capability. This isn't my major use of the device, but the images look fine and the audio is OK. I'll talk more about the speakers later. My other favorite feature of this tablet is viewing magazine content through the Newstand. I've tried 3 magazines on here and they all look gorgeous. Now, I can always have my magazines with me so if I'm stuck at the airport or at the doctor's office, I always have them. One of my regular magazines includes a free digital version of the magazine for free. I just had to connect my account to the device. This allows me to download the back issues of the magazine for as long as I've had an account. My other magazine didn't include a digital edition so I canceled the print edition of it and switched to the digital version. (It was an inexpensive magazine, anyway.) There are several magazines that you can try free for 30 days on the device. I did this with a third magazine and decided to keep it for a year. Viewing magazines on this gadget is a pleasure.The Kindle Fire doesn't come with the Google Play store installed. You can side load it to the device without rooting it (and breaking your warranty.) You can Google to find the instructions to do this. It's not difficult to do if you're fairly comfortable with technology. It probably took me 10 minutes. Most of the apps I wanted were in the Amazon store, but there were a handful that I had paid for through Google Play. The only way I could have them was to go back to access that store. They have worked fine so far. I despise the keyboard that Amazon pre-installed on this device. There are no lines between the letters on the keyboard. I suppose it designed to be better for swyping through keys, but I hate it. I fixed that problem by going to Google Play and downloading a new keyboard. It was a pretty easy problem to solve so I can't complain.Apps that are connecting to the Internet can be a little slow to load on this device compared to my other gadgets, but that generally doesn't bother me. If you were using this tablet to replace your personal laptop, however, that might drive you crazy. The screen on this device isn't bad. If I compare it to my fancy phone, it's not as shape, but when you think about the price of this device compared to my smartphone, the screen is outstanding.The speakers are OK. There are two of them located on the bottom of the screen. I won't say that they are fantastic. They aren't. In my opinion, they are fine for watching YouTube or a television show. They are not OK for listening to music if you are an audiophile. You can make it a little better by downloading a different music app instead of relying on the pre-install app, but still your music will sound tinny. That being said, you can always connect your tablet to a bluetooth speaker, use a pair of headphones, etc.This device wasn't made for taking pictures. It has a front and back camera, but they aren't designed to be spectacular. I'm not using them.I find this device a little difficult to hold in my hands. I think that's partly because of the size and partly because it feels very slick. Also, I do have some hand problems (similar to someone who has Carpal Tunnel syndrome). I think it will be easier to handle once my case arrives. I'm still waiting for it. I'm greatly enjoying this device. It's simply fun to use the tablet. There are weaknesses that come with that lower price tag, but you legitimately get a lot of bang for your buck, particularly if you regularly use Amazon services. If you don't typically use Amazon and you are just looking for a tablet for viewing the Internet and you're looking for a low price tag, this device may be OK for you.",I had to return this product as it was not compatible with things such as Facebook and Itunes... which is what I needed it for. Great if you are into books and streaming movies!
"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers","Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though","The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!"
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case","Purchased the tablet for my 9 month old daughter since I notice that she loves phone screens and tablets. Keep in mind isn't intend for kids her age but make sure there is adult supervision. Pluses: the tablet can take a good beating. Tons of hard tapping and even with the tough case can even take biting as well without causing any damage to the pink case. ( daughter is teething lol) . I'm a Amazon prime member,which gives access to tons of shows and free apps. So if you have Prime you can totally take advantage of a full library of entertainment. Some of the apps are great even for my 9 month old daughter works great to keep her entertained. Also when she is older I have tons of options to change and control. Also I get my own side she can't do anything unless I give her action.Cons: Average battery life 5-6hours tops of nonstop use and also wish that there was a way to lock the screen while watching Amazon, Netflix or any other video app so when my daughter taps in any direction or anywhere that the videos wouldn't stop playing.","I purchased 2 of these as Christmas gifts for our niece and nephew. We decided to unbox them and charge them up to be ready for Christmas day. After opening them, discovered they will not allow you to install any free apps or use them for much unless registered with an Amazon account and credit or gift card. I had absolutely no interest in giving a 4 and 7 year old access to one click shopping on my account so we returned these for android type kids tablets. There may be some way around this restriction, but I didn't find it."
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","So in reading the reviews before I got this cover I was quite worried... lots of people reported it feeling cheap, flimsy, overpriced etc. I was so concerned in fact I tried to cancel my order. I'm glad I wasn't able to.It is perhaps not what people expect- the leather is not soft, but is rather pressed and almost polished. However, this cover does NOT feel cheap to me. It is stylish, super light, and fits the kindle without those annoying elastic loops or hooks on the corners. It fits within a rubberized groove on the cover, which not only gives it a very tight and secure fit, it also adds protection to the corners of the device and cover. It also feels quite secure in the hand.So, to sum up: Light, secure, well made and unobtrusive. The 40 price tag could be debated, but I actually don't find it to be overpriced. I'm quite happy with it!","Overall it's a nice looking cover and does it's job well. It's simple, elegant and slick. When I say slick, I don't necessarily mean cleverly devised, I mean slippery. The smooth leather provides next to no grip on the cover. I have a tendency to hold things lightly, so I can just imagine this repeatedly slipping out of my hand. Sure it doesn't have a band/clasp/etc to keep it closed, but neither did Kindle 2's cover, and neither does nearly every book ever published.It's too expensive. I don't understand why Amazon is charging so much considering they'll be offering another cover with additional functionality for half the price (AmazonBasics Leather Folio Cover with Multi-Angle Adjustable Stand for Kindle Touch, Kindle (Black)). What the heckPros:PrettyFunctionalCons:SlipperyExpensive"
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Purchased the tablet for my 9 month old daughter since I notice that she loves phone screens and tablets. Keep in mind isn't intend for kids her age but make sure there is adult supervision. Pluses: the tablet can take a good beating. Tons of hard tapping and even with the tough case can even take biting as well without causing any damage to the pink case. ( daughter is teething lol) . I'm a Amazon prime member,which gives access to tons of shows and free apps. So if you have Prime you can totally take advantage of a full library of entertainment. Some of the apps are great even for my 9 month old daughter works great to keep her entertained. Also when she is older I have tons of options to change and control. Also I get my own side she can't do anything unless I give her action.Cons: Average battery life 5-6hours tops of nonstop use and also wish that there was a way to lock the screen while watching Amazon, Netflix or any other video app so when my daughter taps in any direction or anywhere that the videos wouldn't stop playing.","I got 2 of this for kids 5 and 3 it is a pretty good tablet, easy to navigate for the children but (and this is on me for not researching) but kid content is only free for a year, after that you gotta pay a monthly fee which is cheaper if you are a prime member, but still...Now reason why I'm about to return them! You CANNOT get YouTube kids at all! No google apps. You can get some YouTube kids clones on the adult profile and add them to the kid's profile but they stink. They're full of commercials.So I wasn't expecting this tablet to be like an iPad but this is a deal breaker for me."
"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers","This is a great tablet if you have reasonable expectations. And you should definitely pay the extra $20 (for a total of $69) and get the 16 GB tablet. Is it the fastest tablet out there? Definitely not. Does it quickly do all sorts of business spreadsheets applications, etc? No. Does it do everything that an i-pad etc can do? No. But at this price point it can't be beat. People say that you can't download chrome and the google playstore. They are WRONG. I have both on this tablet and my other fire, without rooting them. And with the ability to add a 128 GB card it's a no brainer if you want to play games, watch movies/tv, surf the net, email etc. I know there are a lot of people who dislike Amazon and their products, but I am obviously not one of them.",I bought a Kindle Fire 16GB for my 6 year old son in June. After 4 months the charging port came loose and the device will not charge. Best Buy is aware of the issue and will do nothing about it. Amazon will not warranty their product for more than 90 days and they said the charging ports often break if children are using them! They have no options to fix the device and only offer a small discount if I buy a new one. Amazon does not stand behind this product. They are aware of the defect and continue to sell these.
"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers","This is a great tablet if you have reasonable expectations. And you should definitely pay the extra $20 (for a total of $69) and get the 16 GB tablet. Is it the fastest tablet out there? Definitely not. Does it quickly do all sorts of business spreadsheets applications, etc? No. Does it do everything that an i-pad etc can do? No. But at this price point it can't be beat. People say that you can't download chrome and the google playstore. They are WRONG. I have both on this tablet and my other fire, without rooting them. And with the ability to add a 128 GB card it's a no brainer if you want to play games, watch movies/tv, surf the net, email etc. I know there are a lot of people who dislike Amazon and their products, but I am obviously not one of them.",I bought a Kindle Fire 16GB for my 6 year old son in June. After 4 months the charging port came loose and the device will not charge. Best Buy is aware of the issue and will do nothing about it. Amazon will not warranty their product for more than 90 days and they said the charging ports often break if children are using them! They have no options to fix the device and only offer a small discount if I buy a new one. Amazon does not stand behind this product. They are aware of the defect and continue to sell these.
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",This tablet has been so good that I bought 4 so far.All my nephews and nieces have one and they are loving it.,The battery is having more and more trouble holding a charge. I bought the Fire in July and am now having to charge it every day in order to use it. I am not impressed and would not repurchase it.
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black","This is a great tablet if you have reasonable expectations. And you should definitely pay the extra $20 (for a total of $69) and get the 16 GB tablet. Is it the fastest tablet out there? Definitely not. Does it quickly do all sorts of business spreadsheets applications, etc? No. Does it do everything that an i-pad etc can do? No. But at this price point it can't be beat. People say that you can't download chrome and the google playstore. They are WRONG. I have both on this tablet and my other fire, without rooting them. And with the ability to add a 128 GB card it's a no brainer if you want to play games, watch movies/tv, surf the net, email etc. I know there are a lot of people who dislike Amazon and their products, but I am obviously not one of them.",I bought a Kindle Fire 16GB for my 6 year old son in June. After 4 months the charging port came loose and the device will not charge. Best Buy is aware of the issue and will do nothing about it. Amazon will not warranty their product for more than 90 days and they said the charging ports often break if children are using them! They have no options to fix the device and only offer a small discount if I buy a new one. Amazon does not stand behind this product. They are aware of the defect and continue to sell these.
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black","Since the Fire TV stick was announced, I've heard a lot of people wonder if it was something worth picking up, essentially asking what does this thing do that my TV doesn't do already The answer is going to be different for different people, but here's an easy way to think about it Amazon Fire TV Stick is an excellent purchase if:-Your TV is not a smart TV. Meaning your TV or dvd player did not come pre-loaded with apps such as Netflix, Youtube, Pandora etc...-Your TV is a smart TV, but apps do not perform well. Some smart TVs have painful performance when streaming video, apps can be difficult to update, wifi connection can be spotty etc...-You want to access Youtube, Netflix, Amazon Prime, Pandora, and other such apps on your TV-You are an Amazon Prime Member and want to access your Prime Video, Prime Music, and Prime Photo accounts-You want to participate in casual gaming on your television.-You want to listen to music on your TV-You want to have portability. In other words, Television access to the above services while you are travelling. (Amazon says the capability to use in hotels/dorms etc... with shared wifi that requires frequent password entry is coming soon)So, the bottom line is that the Fire TV Stick allows you to access your movies, music and photos as well as games and more via your television. If your TV already does these things well, or you're already doing them via other devices such as a game console, then this may not be worth your while.So, how easy is it to use I'm telling you, you do not have to have an ounce of technological know how to have this thing up and running in a matter of minutes.Read more","It has a delayed response. i can't access my email accounts unless I give Amazon access to control everything. I can't put my apps on my opening page. Amazon uses the Washington Post, I prefer the NYT. So far not a fan."
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I was looking for a good, cheap tablet for general use, and this fit the bill. The one thing that hits you outright is the build-in marketing Amazon uses in the tablet that you cannot remove. For instance, the home screen is filled with links for Amazon Video, Amazon Books, Amazon Gifts, etc, etc. You an't remove them, but I found out you can create a folder and drag each into that folder to essentially remove them.After that, install a free app for a File Manager then go in and rename the folder(s) that you create to make it easier to find apps that you hide. You will also need to install Adobe Reader to read PDF files, since it isn't installed.Another marketing scheme is that the screen saver is an ad each and every time you wake it. After a while though you get to ignore it.Performance is great - fast and easy to navigate. The built-in browser has everything you should need. Battery life looks really good. I had the screen brightness at about 1/2 power and it looked good. The screen black level is really good and the contrast makes the colors sparkle. If you turn the brightness up too high, the colors begin to wash out a little.Amazon seems to offer this tablet at a lower price in exchange for their promotions of Amazon products. Once you get around that, you see the value you get in this tablet.","My view comes from being only a IPad user. And my purchase purpose was for a very young granddaughter whose sole purpose right now is to steal my Ipad to watch YouTube cartoons, and she operates it very well.I'm giving this 3 stars because I'm returning this in less than 24 hours. So I didn't give this much of a chance. First it seems it REALLY wants you to sign up for Amazon Free Time ($4.99 month). Guessing my experience would be a whole lot smoother if I did that.So created the child profile on the tablet, moved the YouTube app to the profile. Opened the app and got selections for Popular, Music, Movies etc... Could not locate a ""search"" feature. After repeated tapping, got Music to open. Only to get a warning that ""this content is restricted in the Amazon Free Time app"". What? So I have to join to unlock YouTube? I'm technically savy so the fact that I was frustrated didn't bear well for the granddaughter. Maybe there was another way around this but I didn't look. Should not have to.Couple this with the random ads for games, Amazon Prime, etc that pops up and that was enough for me. So going back to get a Windows tablet where you click on the YouTube app you get what you are expecting without restrictions. For the $49.99 price I had to try this. But not for me."
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","This Kindle has no extra bells or whistles that would cause major battery drainage. Sometimes less is more. No distractions to keep you from reading, no backlights to fatigue your eyes. Be aware that you can't read this Kindle in the dark.Pretty simple to operate. FYI there is no wall plug adapter for this unit only the USB cord that plugs into the Kindle, and computer for charging. You can buy an adapter separately. If you have the Kindle Fire HDX that adapter works with this kindle. You can use that adapter to charge it from the electrical outlet.I recently purchased this Kindle. I do have had other Kindles, and enjoy them immensely.I purchased this one for outdoor use.So far I Love it!","I just broke my 3rd generation kindle after many years, had to get a new one...the new kindle has more features in an intrusive format, it is hard to get books loaded, deleted, collected, and even to turn the page..an inadvertant tap on the wrong part of the page, or a twitchy finger, and you're down the rabbit hole..I really just want a reader, not another tablet"
